Icon,Title EN,Title PT,Description EN,Description PT,Exclusive EN,Exclusive PT,Type EN,Type PT,nome imagem,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0031_06_01.webp?raw=true,Aversion to stone weapons,Aversão a armas de pedra,"Dislikes poorly made weapons. Mood drops by [2,4] when equipped with stone weapons. For the next 5 minutes, the rate of mood decline increases by [50,75]% and Mood gain decreases by [20,40]%.","Não gosta de armas rudimentares. Perde 2 de Humor ao equipar armas de pedra. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em [2,4] e o ganho de Humor diminui em [50,75]%.",,Nenhum,Preferences,Preferências,t11_img_0031_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0032_06_01.webp?raw=true,Dislikes stone weapons,Não gosta de armas de pedra,"Dislikes poorly made weapons. Mood drops by 6 when equipped with stone weapons. For the next 5 minutes, the rate of mood decline increases by 100% and Mood gain decreases by 60%. (In the duration, enters a state of melancholy)","Não gosta de armas rudimentares. Perde 6 de Humor ao equipar armas de pedra. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em 100% e o ganho de Humor diminui em 60%. (Neste período, entra em um estado de melancolia.)",,Nenhum,Preferences,Preferências,t11_img_0032_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0033_06_01.webp?raw=true,Aversion to bronze armor,Aversão a armaduras de bronze,"Loses [2,4] Mood when equipped with bronze armor. For the next 5 minutes, the rate of mood decline increases by [50,75]% and mood-improvement effects decrease by [20,40]%.","Perde 2 de Humor ao equipar armaduras de bronze. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em [2,4] e os efeitos de melhoria do humor diminuem em [50,75]%.",,Nenhum,Preferences,Preferências,t11_img_0033_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0034_06_01.webp?raw=true,Dislikes bronze armor,Não gosta de armaduras de bronze,"Loses 6 Mood when equipped with bronze armor. For the next 5 minutes, the rate of mood decline increases by 100% and mood-improvement effects decrease by 60%. (In the duration, enters a state of melancholy)","Perde 6 de Humor ao equipar armaduras de bronze. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em 100% e os efeitos de melhoria do humor diminuem em 60%. (Neste período, entra em um estado de melancolia.)",,Nenhum,Preferences,Preferências,t11_img_0034_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0035_06_01.webp?raw=true,Aversion to bronze weapons,Aversão a armas de bronze,"Loses [2,4] Mood when equipped with bronze weapons. For the next 5 minutes, the rate of mood decline increases by [50,75]% and mood-improvement effects decrease by [20,40]%.","Perde 2 de Humor ao equipar armas de bronze. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em [2,4] e os efeitos de melhoria do humor diminuem em [50,75]%.",,Nenhum,Preferences,Preferências,t11_img_0035_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0037_06_01.webp?raw=true,Aversion to waking up,Aversão a acordar,"Feels down when waking up and loses [2,4] Mood. For the next 5 minutes, the rate of mood decline increases by [50,75]% and mood-improvement effects decrease by [20,40]%.","Fica triste ao acordar e perde 2 de Humor. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em [2,4] e os efeitos de melhoria do humor diminuem em [50,75]%.",,Nenhum,Preferences,Preferências,t11_img_0037_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0038_06_01.webp?raw=true,Dislikes waking up,Não gosta de acordar,"Feels down when waking up and loses 6 Mood. For the next 5 minutes, the rate of mood decline increases by 100% and mood-improvement effects decrease by 60%. (In the duration, enters a state of melancholy)","Fica triste ao acordar e perde 6 de Humor. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em 100% e os efeitos de melhoria do humor diminuem em 60%. (Neste período, entra em um estado de melancolia.)",,Nenhum,Preferences,Preferências,t11_img_0038_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0039_06_01.webp?raw=true,Aversion to communal living,Aversão a viver em comunidade,"Hates being in a tribe with more than 10 people, and Mood drops by [2,4]. For the next 5 minutes, the rate of mood decline increases by [50,75]% and mood-improvement effects decrease by [20,40]%.","Odeia estar em uma tribo com mais de 10 pessoas e perde 2 de Humor. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em [2,4] e os efeitos de melhoria do humor diminuem em [50,75]%.",,Nenhum,Preferences,Preferências,t11_img_0039_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0040_06_01.webp?raw=true,Dislikes communal living,Não gosta de viver em comunidade,"Hates being in a crowded place, Mood drops by 6 when in a tribe with more than 10 members. For the next 5 minutes, the rate of mood decline increases by 100% and mood-improvement effects decrease by 60%. (In the duration, enters a state of melancholy)","Odeia estar em um lugar populoso, perde 6 de Humor quando em uma tribo com mais de 10 membros. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em 100% e os efeitos de melhoria do humor diminuem em 60%. (Neste período, entra em um estado de melancolia.)",,Nenhum,Preferences,Preferências,t11_img_0040_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0041_06_01.webp?raw=true,Aversion to Mediocre Leader,Aversão a líder medíocre,"This barbarian feels aversion and loses [2,4] Mood when led by a leader of Red or lower quality. For the next 5 minutes, the rate of mood decline increases by [50,75]% and mood-improvement effects decrease by [20,40]%.","Este selvagem sente aversão e perde 2 de Humor quando liderado por um líder de qualidade vermelha ou inferior. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em [2,4] e os efeitos de melhoria do humor diminuem em [50,75]%.",,Nenhum,Preferences,Preferências,t11_img_0041_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0042_06_01.webp?raw=true,Dislikes Mediocre Leader,Não gosta de líder medíocre,"This barbarian feels resentful and loses 6 Mood when led by a leader of Red or lower quality. For the next 5 minutes, the rate of mood decline increases by 100% and mood-improvement effects decrease by 60%. (In the duration, enters a state of melancholy)","Este selvagem sente ressentimento e perde 6 de Humor quando liderado por um líder de qualidade vermelha ou inferior. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em 100% e os efeitos de melhoria do humor diminuem em 60%. (Neste período, entra em um estado de melancolia.)",,Nenhum,Preferences,Preferências,t11_img_0042_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0043_06_01.webp?raw=true,Aversion to alpaca and llama,Desgosto por alpacas e lhamas,"Feels aversion to alpacas and llamas, and loses [2,4] Mood when there's an alpaca or llama nearby. For the next 5 minutes, the rate of mood decline increases by [50,75]% and mood-improvement effects decrease by [20,40]%.","Detesta alpacas e lhamas. Quando perto delas, perde 2 pontos de humor a cada intervalo e, por 5 minutos, a taxa de queda de humor aumenta em [2,4]. Ao ganhar humor, o ganho é reduzido em [50,75]%.",,Nenhum,Preferences,Preferências,t11_img_0043_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0044_06_01.webp?raw=true,Extremely dislikes alpaca and llama,Ódio por Alpacas e Lhamas,"Finds everything about alpaca unbearable, and loses 6 Mood when there's an alpaca or llama nearby. For the next 5 minutes, the rate of mood decline increases by 100% and mood-improvement effects decrease by 60%. (Enters a state of melancholy)","Tudo nas alpacas e lhamas é insuportável. Quando perto delas, perde 6 de humor a cada intervalo e, por 5 minutos, a taxa de queda de humor aumenta em 100%. Ao ganhar humor, o ganho é reduzido em 60%. (Neste período, entra em um estado de melancolia.)",,Nenhum,Preferences,Preferências,t11_img_0044_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0045_06_01.webp?raw=true,Aversion to water bodies,Aversão a corpos d'água,"When living by the water, loses [2,4] mood. For the next 5 minutes, the rate of mood decline increases by [50,75]% and mood-improvement effects decrease by [20,40]%.","Ao viver perto da água, perde 2 de humor. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em [2,4] e os efeitos de melhoria do humor diminuem em [50,75]%.",,Nenhum,Preferences,Preferências,t11_img_0045_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0046_06_01.webp?raw=true,Dislikes water bodies,Não gosta de corpos d'água,"When living by the water, loses 6 Mood. For the next 5 minutes, the rate of mood decline increases by 100% and mood-improvement effects decrease by 60%. (In the duration, enters a state of melancholy)","Ao viver perto da água, perde 6 de Humor. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em 100% e os efeitos de melhoria do humor diminuem em 60%. (Neste período, entra em um estado de melancolia.)",,Nenhum,Preferences,Preferências,t11_img_0046_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0047_06_01.webp?raw=true,Aversion to mild cold,Aversão ao frio ameno,"When in a mild cold environment, loses [2,4] Mood. For the next 5 minutes, the rate of mood decline increases by [50,75]% and mood-improvement effects decrease by [20,40]%.","Em um ambiente de frio ameno, perde 2 de Humor. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em [2,4] e os efeitos de melhoria do humor diminuem em [50,75]%.",,Nenhum,Preferences,Preferências,t11_img_0047_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0048_06_01.webp?raw=true,Dislikes mild cold,Não gosta de frio ameno,"With the sensitivity to temperature, Mood drops by 6 when in a mild cold environment. For the next 5 minutes, the rate of mood decline increases by 100% and mood-improvement effects decrease by 60%. (In the duration, enters a state of melancholy)","Com sensibilidade à temperatura, o Humor cai 6 quando em um ambiente de frio ameno. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em 100% e os efeitos de melhoria do humor diminuem em 60%. (Neste período, entra em um estado de melancolia.)",,Nenhum,Preferences,Preferências,t11_img_0048_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0049_06_01.webp?raw=true,Aversion to mild heat,Aversão ao calor ameno,"When in a mild heat environment, loses [2,4] Mood. For the next 5 minutes, the rate of mood decline increases by [50,75]% and mood-improvement effects decrease by [20,40]%.","Em um ambiente de calor ameno, perde 2 de Humor. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em [2,4] e os efeitos de melhoria do humor diminuem em [50,75]%.",,Nenhum,Preferences,Preferências,t11_img_0049_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0050_06_01.webp?raw=true,Dislikes mild heat,Não gosta de calor ameno,"With the sensitivity to temperature, Mood drops by 6 when in a mild heat environment. For the next 5 minutes, the rate of mood decline increases by 100% and mood-improvement effects decrease by 60%. (In the duration, enters a state of melancholy)","Com sensibilidade à temperatura, o Humor cai 6 quando em um ambiente de calor ameno. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em 100% e os efeitos de melhoria do humor diminuem em 60%. (Neste período, entra em um estado de melancolia.)",,Nenhum,Preferences,Preferências,t11_img_0050_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0051_06_01.webp?raw=true,Aversion to comfortable temperatures,Aversão a temperaturas confortáveis,"When in a pleasant environment, loses [2,4] Mood. For the next 5 minutes, the rate of mood decline increases by [50,75]% and mood-improvement effects decrease by [20,40]%.","Em um ambiente de temperatura confortável, perde 2 de Humor. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em [2,4] e os efeitos de melhoria do humor diminuem em [50,75]%.",,Nenhum,Preferences,Preferências,t11_img_0051_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0052_06_01.webp?raw=true,Dislikes comfortable temperatures,Não gosta de temperaturas confortáveis,"With the sensitivity to temperature, Mood drops by 6 when in a pleasant environment. For the next 5 minutes, the rate of mood decline increases by 100% and mood-improvement effects decrease by 60%. (In the duration, enters a state of melancholy)","Com sensibilidade à temperatura, o Humor cai 6 em um ambiente de temperatura confortável. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em 100% e os efeitos de melhoria do humor diminuem em 60%. (Neste período, entra em um estado de melancolia.)",,Nenhum,Preferences,Preferências,t11_img_0052_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0053_06_01.webp?raw=true,Aversion to the cold,Aversão ao frio,"When in a cold environment, loses [2,4] Mood. For the next 5 minutes, the rate of mood decline increases by [50,75]% and mood-improvement effects decrease by [20,40]%.","Em um ambiente frio, perde 2 de Humor. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em [2,4] e os efeitos de melhoria do humor diminuem em [50,75]%.",,Nenhum,Preferences,Preferências,t11_img_0053_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0054_06_01.webp?raw=true,Dislikes the cold,Não gosta do frio,"With the sensitivity to temperature, Mood drops by 6 when in a cold environment. For the next 5 minutes, the rate of mood decline increases by 100% and mood-improvement effects decrease by 60%. (In the duration, enters a state of melancholy)","Com sensibilidade à temperatura, o Humor cai 6 em um ambiente frio. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em 100% e os efeitos de melhoria do humor diminuem em 60%. (Neste período, entra em um estado de melancolia.)",,Nenhum,Preferences,Preferências,t11_img_0054_06_01.webp,
