Icon,Title EN,Title PT,Description EN,Description PT,Exclusive EN,Exclusive PT,Type EN,Type PT
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_404.png,Dislikes alcohol,Não gosta de álcool,"Extremely sensitive to the scent of alcohol, Mood drops by 6 when drinking. For the next 5 minutes, the rate of mood decline increases by 100% and mood-improvement effects decrease by 60%. (In the duration, enters a state of melancholy)","Extremamente sensível ao cheiro do álcool, o Humor diminui em 6 ao beber. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em 100% e os efeitos de melhoria do humor diminuem em 60%.(Neste período, entra em um estado de melancolia.)",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_406.png,Dislikes sunny days,Não gosta de dias ensolarados,"Feels aversion to sunlight and Mood drops by 6 in sunny days. For the next 5 minutes, the rate of mood decline increases by 100% and mood-improvement effects decrease by 60% (In the duration, enters a state of melancholy).","O tempo ensolarado causa desconforto, diminuindo 6 de Humor em dias ensolarados. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em 100%, e os efeitos de melhoria do humor diminuem em 60%. (Neste período, entra em um estado de melancolia.)",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_407.png,Aversion to Rain,Aversão a dias chuvosos,"Get irritated in rainy days and Mood drops by [2,4] when it rains. For the next 5 minutes, the rate of mood decline increases by [50,75]% and mood-improvement effects decrease by [20,40]%.","O tempo chuvoso causa irritação, diminuindo 2 pontos de Humor em dias chuvosos. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em [2,4], e os efeitos de melhoria do humor diminuem em [50,75]%.",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_409.png,Aversion to Snow,Aversão a dias de neve,"Feels aversion to everything in snowy days and Mood drops by [2,4] when it snows. For the next 5 minutes, the rate of mood decline increases by [50,75]% and mood-improvement effects decrease by [20,40]%.","Tudo relacionado a dias de neve é irritante, diminuindo 2 pontos de Humor em dias com neve. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em [2,4], e os efeitos de melhoria do humor diminuem em [50,75]%.",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_410.png,Dislikes snow,Não gosta de dias de neve,"Feels aversion to everything in snowy days and Mood drops by 6 when it snows. For the next 5 minutes, the rate of mood decline increases by 100%, and mood-improvement effects decrease by 60%. (In the duration, enters a state of melancholy)","Tudo relacionado a dias de neve é irritante, diminuindo 6 pontos de Humor em dias com neve. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em 100%, e os efeitos de melhoria do humor diminuem em 60%. (Neste período, entra em um estado de melancolia.)",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_411.png,Aversion to dancing,Desgosto pela dança,"Feels aversion to dancing due to uncoordinated limbs, and loses [2,4] Mood when dancing. For the next 5 minutes, the rate of mood decline increases by [50,75]% and mood-improvement effects decrease by [20,40]%.","Não gosta de dançar por falta de coordenação motora. Perde 2 pontos de Humor ao dançar. Por 5 minutos, a taxa de queda de Humor é aumentada em [2,4] e os pontos de Humor adquiridos reduzem em [50,75]%.",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_412.png,Dislikes dancing,Aversão à dança,"Hates dancing due to uncoordinated limbs, and loses 6 Mood when dancing. For the next 5 minutes, the rate of mood decline increases by 100%, and mood-improvement effects decrease by 60%. (In the duration, enters a state of melancholy)","Odeia dançar por falta de coordenação motora. Perde 6 pontos de Humor ao dançar. Por 5 minutos, a taxa de queda de Humor é aumentada em 100% e os pontos de Humor adquiridos reduzem em 60%. (Neste período, entra em um estado de melancolia.)",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_413.png,Aversion to Baths,Aversão a banhos,"Feels aversion to baths and Mood drops by [2,4] when having a bath. For the next 5 minutes, the rate of mood decline increases by [50,75]% and mood-improvement effects decrease by [20,40]%.","Sente aversão a banhos, o Humor cai em 2 ao tomar banho. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em [2,4] e os efeitos de melhoria do humor diminuem em [50,75]%.",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_415.png,Aversion to leather gear,Aversão a equipamentos de couro,"Loses [2,4] Mood when equipped with leather gear. For the next 5 minutes, the rate of mood decline increases by [50,75]% and mood-improvement effects decrease by [20,40]%.","Perde 2 de Humor ao equipar equipamentos de couro. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em [2,4] e os efeitos de melhoria do humor diminuem em [50,75]%.",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_416.png,Dislikes leather gear,Não gosta de equipamentos de couro,"Loses 6 Mood when equipped with leather gear. For the next 5 minutes, the rate of mood decline increases by 100% and mood-improvement effects decrease by 60%. (In the duration, enters a state of melancholy)","Perde 6 de Humor ao equipar equipamentos de couro. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em 100% e os efeitos de melhoria do humor diminuem em 60%. (Neste período, entra em um estado de melancolia.)",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_417.png,Aversion to bone weapons,Aversão a armas de osso,"Loses [2,4] Mood when equipped with bone weapons. For the next 5 minutes, the rate of mood decline increases by [50,75]% and mood-improvement effects decrease by [20,40]%.","Perde 2 de Humor ao equipar armas de osso. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em [2,4] e os efeitos de melhoria do humor diminuem em [50,75]%.",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_418.png,Dislikes bone weapons,Não gosta de armas de osso,"Loses 6 Mood when equipped with bone weapons. For the next 5 minutes, the rate of mood decline increases by 100% and mood-improvement effects decrease by 60%. (In the duration, enters a state of melancholy)","Perde 6 de Humor ao equipar armas de osso. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em 100% e os efeitos de melhoria do humor diminuem em 60%. (Neste período, entra em um estado de melancolia.)",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_419.png,Aversion to cloth gear,Aversão a trajes de pano,"Feels aversion to low-quality costumes and Mood drops by [2,4] when equipped with cloth gear. For the next 5 minutes, the rate of mood decline increases by [50,75]% and mood-improvement effects decrease by [20,40]%.","Sente aversão ao tabaco e o Humor diminui 2 ao fumar. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em [2,4] e os efeitos de melhoria do humor diminuem em [50,75]%.",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_421.png,Aversion to stone weapons,Aversão a armas de pedra,"Dislikes poorly made weapons. Mood drops by [2,4] when equipped with stone weapons. For the next 5 minutes, the rate of mood decline increases by [50,75]% and Mood gain decreases by [20,40]%.","Não gosta de armas rudimentares. Perde 2 de Humor ao equipar armas de pedra. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em [2,4] e o ganho de Humor diminui em [50,75]%.",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_422.png,Dislikes stone weapons,Não gosta de armas de pedra,"Dislikes poorly made weapons. Mood drops by 6 when equipped with stone weapons. For the next 5 minutes, the rate of mood decline increases by 100% and Mood gain decreases by 60%. (In the duration, enters a state of melancholy)","Não gosta de armas rudimentares. Perde 6 de Humor ao equipar armas de pedra. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em 100% e o ganho de Humor diminui em 60%. (Neste período, entra em um estado de melancolia.)",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_423.png,Aversion to bronze armor,Aversão a armaduras de bronze,"Loses [2,4] Mood when equipped with bronze armor. For the next 5 minutes, the rate of mood decline increases by [50,75]% and mood-improvement effects decrease by [20,40]%.","Perde 2 de Humor ao equipar armaduras de bronze. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em [2,4] e os efeitos de melhoria do humor diminuem em [50,75]%.",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_424.png,Dislikes bronze armor,Não gosta de armaduras de bronze,"Loses 6 Mood when equipped with bronze armor. For the next 5 minutes, the rate of mood decline increases by 100% and mood-improvement effects decrease by 60%. (In the duration, enters a state of melancholy)","Perde 6 de Humor ao equipar armaduras de bronze. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em 100% e os efeitos de melhoria do humor diminuem em 60%. (Neste período, entra em um estado de melancolia.)",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_425.png,Aversion to bronze weapons,Aversão a armas de bronze,"Loses [2,4] Mood when equipped with bronze weapons. For the next 5 minutes, the rate of mood decline increases by [50,75]% and mood-improvement effects decrease by [20,40]%.","Perde 2 de Humor ao equipar armas de bronze. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em [2,4] e os efeitos de melhoria do humor diminuem em [50,75]%.",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_427.png,Aversion to waking up,Aversão a acordar,"Feels down when waking up and loses [2,4] Mood. For the next 5 minutes, the rate of mood decline increases by [50,75]% and mood-improvement effects decrease by [20,40]%.","Fica triste ao acordar e perde 2 de Humor. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em [2,4] e os efeitos de melhoria do humor diminuem em [50,75]%.",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_428.png,Dislikes waking up,Não gosta de acordar,"Feels down when waking up and loses 6 Mood. For the next 5 minutes, the rate of mood decline increases by 100% and mood-improvement effects decrease by 60%. (In the duration, enters a state of melancholy)","Fica triste ao acordar e perde 6 de Humor. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em 100% e os efeitos de melhoria do humor diminuem em 60%. (Neste período, entra em um estado de melancolia.)",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_429.png,Aversion to communal living,Aversão a viver em comunidade,"Hates being in a tribe with more than 10 people, and Mood drops by [2,4]. For the next 5 minutes, the rate of mood decline increases by [50,75]% and mood-improvement effects decrease by [20,40]%.","Odeia estar em uma tribo com mais de 10 pessoas e perde 2 de Humor. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em [2,4] e os efeitos de melhoria do humor diminuem em [50,75]%.",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_430.png,Dislikes communal living,Não gosta de viver em comunidade,"Hates being in a crowded place, Mood drops by 6 when in a tribe with more than 10 members. For the next 5 minutes, the rate of mood decline increases by 100% and mood-improvement effects decrease by 60%. (In the duration, enters a state of melancholy)","Odeia estar em um lugar populoso, perde 6 de Humor quando em uma tribo com mais de 10 membros. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em 100% e os efeitos de melhoria do humor diminuem em 60%. (Neste período, entra em um estado de melancolia.)",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_431.png,Aversion to Mediocre Leader,Aversão a líder medíocre,"This barbarian feels aversion and loses [2,4] Mood when led by a leader of Red or lower quality. For the next 5 minutes, the rate of mood decline increases by [50,75]% and mood-improvement effects decrease by [20,40]%.","Este selvagem sente aversão e perde 2 de Humor quando liderado por um líder de qualidade vermelha ou inferior. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em [2,4] e os efeitos de melhoria do humor diminuem em [50,75]%.",,Nenhum,Preferences,Preferências
